,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
102,bctech2113,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,7.0,4,0.2727272479338866,0.03038674024755044,18.5625,0.5656565656565656,7.651262626262626,18.5625,168.0,297.0,3.06993006993007,4.0,7.713804713804714
103,bctech2114,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,6.0,2,0.4999999375000079,0.040609136849699815,32.2,0.6335403726708074,13.133416149068324,32.2,102.0,161.0,3.286624203821656,1.0,8.385093167701863
104,bctech2115,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,22.0,5,0.6296296063100145,0.04954128431276829,11.45,0.5349344978165939,4.793973799126637,11.45,245.0,457.0,2.8780487804878048,2.0,7.336980306345733
105,bctech2116,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,13.0,2,0.7333332844444478,0.03722084358009716,16.42105263157895,0.4935897435897436,6.7658569500674774,16.42105263157895,154.0,311.0,2.7712418300653594,2.0,7.189710610932476
106,bctech2117,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,6.0,4,0.19999998000000202,0.02427184460128193,16.1,0.5434782608695652,6.657391304347827,16.1,175.0,321.0,2.9395973154362416,1.0,7.358255451713395
107,bctech2118,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,10.0,2,0.6666666111111158,0.04580152654274226,22.1,0.6063348416289592,9.082533936651584,22.1,134.0,221.0,3.158139534883721,1.0,7.9411764705882355
108,bctech2119,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,14.0,6,0.399999980000001,0.05714285697959184,12.041666666666666,0.5640138408304498,5.042272202998847,12.041666666666666,163.0,287.0,3.0,3.0,7.585365853658536
109,bctech2120,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,13.0,5,0.4444444197530878,0.04891304334534499,17.27777777777778,0.5176848874598071,7.118185066095035,17.27777777777778,161.0,309.0,2.9440789473684212,6.0,7.5792880258899675
110,bctech2121,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,14.0,4,0.5555555246913597,0.03765690368691024,16.666666666666668,0.5025,6.867666666666668,16.666666666666668,201.0,400.0,2.854961832061069,7.0,7.505
111,bctech2122,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,11.0,4,0.46666663555555765,0.04322766558147647,15.052631578947368,0.506993006993007,6.22384983437615,15.052631578947368,145.0,286.0,2.925,3.0,7.468531468531468
112,bctech2123,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,20.0,2,0.8181817809917372,0.05913978478725864,16.63157894736842,0.5063291139240507,6.855163224516989,16.63157894736842,160.0,313.0,2.922829581993569,2.0,7.552715654952077
113,bctech2124,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,6.0,2,0.4999999375000079,0.0349344976640415,15.25,0.6284153005464481,6.35136612021858,15.25,115.0,182.0,3.3258426966292136,3.0,8.543956043956044
114,bctech2125,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10.0,3,0.5384614970414233,0.04406779646078713,14.235294117647058,0.6115702479338843,5.938745746232377,14.235294117647058,148.0,242.0,3.327731092436975,1.0,8.545454545454545
115,bctech2126,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,6.0,4,0.19999998000000202,0.037453183380325154,26.625,0.6103286384976526,10.894131455399062,26.625,130.0,213.0,3.212871287128713,2.0,8.028169014084508
116,bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,12.0,2,0.7142856632653098,0.03491271811742464,16.736842105263158,0.60062893081761,6.934988414432308,16.736842105263158,191.0,318.0,3.1878980891719744,3.0,8.150943396226415
117,bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,6.0,2,0.4999999375000079,0.022222222160493826,12.909090909090908,0.5669014084507042,5.390396927016646,12.909090909090908,161.0,283.0,3.0107142857142857,4.0,7.840989399293286
118,bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,5.0,2,0.4285713673469475,0.03097345119038296,4.757575757575758,0.6369426751592356,2.1578073730939975,4.757575757575758,100.0,157.0,4.261437908496732,2.0,11.286624203821656
119,bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,7.0,2,0.5555554938271674,0.03749999984375,16.5,0.6464646464646465,6.858585858585859,16.5,128.0,198.0,3.2989690721649483,1.0,8.393939393939394
120,bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,11.0,2,0.6923076390532585,0.051383399006389725,15.923076923076923,0.6135265700483091,6.614641397250093,15.923076923076923,127.0,207.0,3.231527093596059,1.0,8.323671497584542
121,bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,8.0,4,0.3333333055555579,0.048780487606583385,24.375,0.5794871794871795,9.981794871794873,24.375,113.0,194.0,3.202127659574468,1.0,8.149484536082474
122,bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,8.0,3,0.4545454132231443,0.04824561382348415,14.461538461538462,0.6436170212765957,6.042062193126023,14.461538461538462,121.0,188.0,3.3626373626373627,1.0,8.49468085106383
123,bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,7.0,3,0.39999996000000404,0.04464285694355868,15.416666666666666,0.6432432432432432,6.423963963963963,15.416666666666666,119.0,185.0,3.292817679558011,1.0,8.437837837837838
124,bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,13.0,2,0.7333332844444478,0.043478260743541275,15.105263157894736,0.5644599303135889,6.267889235283331,15.105263157894736,162.0,286.0,3.0579710144927534,4.0,7.8321678321678325
125,bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,6.0,2,0.4999999375000079,0.030418250834911596,11.88888888888889,0.6448598130841121,5.013499480789201,11.88888888888889,138.0,214.0,3.5169082125603865,3.0,8.873831775700934
126,bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,7.0,10,-0.17647057785467188,0.04066985636203384,19.157894736842106,0.5686813186813187,7.8906304222093695,19.157894736842106,207.0,363.0,3.0028011204481793,4.0,7.567493112947658
127,bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,13.0,5,0.4444444197530878,0.05901639324912658,18.5,0.5482625482625483,7.6193050193050205,18.5,142.0,259.0,3.0358565737051793,2.0,7.7992277992278
128,bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,17.0,4,0.6190475895691624,0.052896725307564924,14.08695652173913,0.5987654320987654,5.874288781535159,14.08695652173913,194.0,322.0,3.141509433962264,7.0,7.972049689440993
129,bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,13.0,5,0.4444444197530878,0.053571428411989794,15.722222222222221,0.5512367491166078,6.509383588535532,15.722222222222221,156.0,281.0,3.047970479704797,4.0,7.896797153024911
130,bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,9.0,2,0.636363578512402,0.03055555547067901,12.208333333333334,0.5460750853242321,5.101763367463026,12.208333333333334,160.0,293.0,3.0940766550522647,1.0,8.078498293515358
131,bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,8.0,3,0.4545454132231443,0.031518624551522566,14.0,0.5612244897959183,5.8244897959183675,14.0,165.0,294.0,3.0551724137931036,7.0,8.156462585034014
132,bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,7.0,2,0.5555554938271674,0.034220532189275545,18.583333333333332,0.6098654708520179,7.677279521674141,18.583333333333332,136.0,223.0,3.2420091324200913,1.0,8.170403587443946
133,bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,7.0,4,0.2727272479338866,0.04230769214497042,27.75,0.6036036036036037,11.341441441441441,27.75,134.0,222.0,3.2175925925925926,1.0,8.135135135135135
134,bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,8.0,2,0.599999940000006,0.03968253952506929,19.272727272727273,0.6273584905660378,7.9600343053173255,19.272727272727273,133.0,212.0,3.3365384615384617,1.0,8.471698113207546
135,bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,8.0,2,0.599999940000006,0.0392156861207228,21.6,0.6203703703703703,8.888148148148149,21.6,134.0,216.0,3.2830188679245285,1.0,8.337962962962964
136,bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,8.0,2,0.599999940000006,0.0392156861207228,17.75,0.6150234741784038,7.346009389671362,17.75,131.0,213.0,3.3461538461538463,1.0,8.431924882629108
137,bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,7.0,2,0.5555554938271674,0.037656903608130114,25.0,0.605,10.242,25.0,121.0,200.0,3.229591836734694,1.0,8.29
138,bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,7.0,2,0.5555554938271674,0.03703703688462125,22.555555555555557,0.625615763546798,9.272468527640942,22.555555555555557,127.0,203.0,3.2763819095477387,1.0,8.29064039408867
139,bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,8.0,4,0.3333333055555579,0.03582089541546001,17.333333333333332,0.49615384615384617,7.131794871794871,17.333333333333332,129.0,260.0,3.0442477876106193,3.0,7.257692307692308
140,bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,17.0,10,0.2592592496570648,0.0356200527234564,11.362068965517242,0.4355083459787557,4.719030924598399,11.362068965517242,287.0,658.0,2.769716088328076,6.0,7.326747720364741
141,bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,12.0,8,0.1999999900000005,0.038986354699831666,15.285714285714286,0.572429906542056,6.343257676902537,15.285714285714286,245.0,426.0,3.080200501253133,2.0,7.65962441314554
142,bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,17.0,10,0.2592592496570648,0.03557312248277586,15.44186046511628,0.48042168674698793,6.368912860745308,15.44186046511628,319.0,661.0,2.8562197092084007,3.0,7.164901664145234
143,bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,25.0,19,0.13636363326446288,0.04081632649274923,13.28169014084507,0.5111346765641569,5.51712992696369,13.28169014084507,482.0,942.0,2.880304678998912,5.0,7.124203821656051
144,bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,11.0,8,0.15789472853185638,0.062499999794407894,12.842105263157896,0.5655737704918032,5.36307161345988,12.842105263157896,138.0,243.0,3.167381974248927,10.0,8.069958847736626
145,bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,5.0,2,0.4285713673469475,0.03703703684107388,31.4,0.6305732484076433,12.812229299363057,31.4,99.0,157.0,3.418300653594771,1.0,8.67515923566879
146,bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,6.0,2,0.4999999375000079,0.03319502060914929,18.545454545454547,0.5735294117647058,7.647593582887701,18.545454545454547,117.0,203.0,3.17,2.0,8.147783251231527
